Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR2,Waiting,Parramatta,Pm1,05:45,Parramatta,Pm1,05:50
RR2,Charging,Parramatta,Pm1,05:50,Parramatta,Pm1,05:55
RR2,Charging,Parramatta,Pm1,05:55,Parramatta,Pm1,06:00
RR2,Charging,Parramatta,Pm1,06:00,Parramatta,Pm1,06:05
RR2,Charging,Parramatta,Pm1,06:05,Parramatta,Pm1,06:10
RR2,Charging,Parramatta,Pm1,06:10,Parramatta,Pm1,06:15
RR2,Charging,Parramatta,Pm1,06:15,Parramatta,Pm1,06:20
RR2,Charging,Parramatta,Pm1,06:20,Parramatta,Pm1,06:25
RR2,Charging,Parramatta,Pm1,06:25,Parramatta,Pm1,06:30
RR2,Charging,Parramatta,Pm1,06:30,Parramatta,Pm1,06:35
RR2,Charging,Parramatta,Pm1,06:35,Parramatta,Pm1,06:40
RR2,Waiting,Parramatta,Pm1,06:40,Parramatta,Pm1,06:45
RR2,Charging,Parramatta,Pm1,06:45,Parramatta,Pm1,06:50
RR2,Charging,Parramatta,Pm1,06:50,Parramatta,Pm1,06:55
RR2,Charging,Parramatta,Pm1,06:55,Parramatta,Pm1,07:00
RR2,Charging,Parramatta,Pm1,07:00,Parramatta,Pm1,07:05
RR2,Charging,Parramatta,Pm1,07:05,Parramatta,Pm1,07:10
RR2,Charging,Parramatta,Pm1,07:10,Parramatta,Pm1,07:15
RR2,Waiting,Parramatta,Pm1,07:15,Parramatta,Pm1,07:20
RR2,Waiting,Parramatta,Pm1,07:20,Parramatta,Pm1,07:25
RR2,Waiting,Parramatta,Pm1,07:25,Parramatta,Pm1,07:30
RR2,Waiting,Parramatta,Pm1,07:30,Parramatta,Pm1,07:35
RR2,6,Parramatta,Pm1,07:40,Circular Quay,CQ4,09:10
RR2,Waiting,Barangaroo,Bar5,09:35,Barangaroo,Bar5,09:40
RR2,Crew pause,Barangaroo,Bar5,09:40,Barangaroo,Bar5,09:49
RR2,Waiting,Barangaroo,Bar2,09:50,Barangaroo,Bar2,09:55
RR2,Waiting,Barangaroo,Bar1,09:55,Barangaroo,Bar1,10:00
RR2,Waiting,Barangaroo,Bar2,10:00,Barangaroo,Bar2,10:05
RR2,Waiting,Barangaroo,Bar2,10:05,Barangaroo,Bar2,10:10
RR2,Waiting,Barangaroo,Bar5,10:10,Barangaroo,Bar5,10:15
RR2,Waiting,Barangaroo,Bar1,10:15,Barangaroo,Bar1,10:20
RR2,Waiting,Barangaroo,Bar1,10:20,Barangaroo,Bar1,10:25
RR2,Waiting,Barangaroo,Bar5,10:25,Barangaroo,Bar5,10:30
RR2,Waiting,Circular Quay,CQ1,10:45,Circular Quay,CQ1,10:50
RR2,Crew pause,Circular Quay,CQ1,10:50,Circular Quay,CQ1,10:59
RR2,Crew pause,Circular Quay,CQ5,11:00,Circular Quay,CQ5,11:09
RR2,Waiting,Circular Quay,CQ1,11:10,Circular Quay,CQ1,11:15
RR2,Waiting,Circular Quay,CQ3,11:15,Circular Quay,CQ3,11:20
RR2,Waiting,Circular Quay,CQ4,11:20,Circular Quay,CQ4,11:25
RR2,Waiting,Circular Quay,CQ3,11:25,Circular Quay,CQ3,11:30
