Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR4,Waiting,Cabarita,Cab1,05:35,Cabarita,Cab1,05:40
RR4,Charging,Cabarita,Cab1,05:40,Cabarita,Cab1,05:45
RR4,Charging,Cabarita,Cab1,05:45,Cabarita,Cab1,05:50
RR4,Waiting,Cabarita,Cab1,05:50,Cabarita,Cab1,05:55
RR4,Charging,Cabarita,Cab1,05:55,Cabarita,Cab1,06:00
RR4,Waiting,Cabarita,Cab1,06:00,Cabarita,Cab1,06:05
RR4,Waiting,Cabarita,Cab1,06:05,Cabarita,Cab1,06:10
RR4,Crew pause,Circular Quay,CQ1,06:35,Circular Quay,CQ1,06:44
RR4,17,Watsons Bay,WB1,07:05,Circular Quay,CQ3,07:25
RR4,Crew pause,Circular Quay,CQ2,07:35,Circular Quay,CQ2,07:44
RR4,5,Circular Quay,CQ1,07:50,Parramatta,Pm1,09:20
RR4,Waiting,Chiswick,Chs1,10:10,Chiswick,Chs1,10:15
RR4,Charging,Chiswick,Chs1,10:15,Chiswick,Chs1,10:20
RR4,Charging,Chiswick,Chs1,10:20,Chiswick,Chs1,10:25
RR4,Charging,Chiswick,Chs1,10:25,Chiswick,Chs1,10:30
RR4,Waiting,Chiswick,Chs1,10:30,Chiswick,Chs1,10:35
RR4,Waiting,Chiswick,Chs1,10:35,Chiswick,Chs1,10:40
RR4,Waiting,Chiswick,Chs1,10:40,Chiswick,Chs1,10:45
RR4,Crew pause,Barangaroo,Bar5,11:05,Barangaroo,Bar5,11:14
RR4,Waiting,Barangaroo,Bar2,11:15,Barangaroo,Bar2,11:20
RR4,Waiting,Barangaroo,Bar1,11:20,Barangaroo,Bar1,11:25
RR4,Waiting,Barangaroo,Bar1,11:25,Barangaroo,Bar1,11:30
