Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
Rebalancing,05:40,0.8788
RB1,05:45,0.8788
RB1,05:50,0.8788
RB1,05:55,0.8788
Rebalancing,06:00,0.8182
Rebalancing,06:05,0.7576
Rebalancing,06:10,0.6970000000000001
phi_CQ5,06:15,0.8250000000000001
phi_CQ5,06:20,0.9530000000000001
phi_CQ5,06:25,1.0
3 cont.,06:30,0.965
3 cont.,06:35,0.9299999999999999
3 cont.,06:40,0.8949999999999999
3 cont.,06:45,0.8599999999999999
3 cont.,06:50,0.8249999999999998
3 cont.,06:55,0.7899999999999998
phi_CQ5,07:00,0.9179999999999998
phi_CQ5,07:05,1.0
phi_CQ5,07:10,1.0
phi_CQ5,07:15,1.0
phi_CQ5,07:20,1.0
11 cont.,07:25,0.995
11 cont.,07:30,0.99
11 cont.,07:35,0.985
11 cont.,07:40,0.98
11 cont.,07:45,0.975
11 cont.,07:50,0.97
11 cont.,07:55,0.965
11 cont.,08:00,0.96
11 cont.,08:05,0.955
11 cont.,08:10,0.95
11 cont.,08:15,0.945
cp_CQ4 cont.,08:20,0.945
cp_CQ4 cont.,08:25,0.945
cp_CQ4 cont.,08:30,0.945
cp_CQ4 cont.,08:35,0.945
cp_CQ4 cont.,08:40,0.945
cp_CQ4 cont.,08:45,0.945
phi_CQ4,08:50,1.0
4 cont.,08:55,0.994
4 cont.,09:00,0.988
4 cont.,09:05,0.982
4 cont.,09:10,0.976
4 cont.,09:15,0.97
4 cont.,09:20,0.964
4 cont.,09:25,0.958
4 cont.,09:30,0.952
4 cont.,09:35,0.946
4 cont.,09:40,0.94
4 cont.,09:45,0.9339999999999999
CQ3,09:50,0.9339999999999999
4 cont.,09:55,0.9279999999999999
4 cont.,10:00,0.9219999999999999
4 cont.,10:05,0.9159999999999999
4 cont.,10:10,0.9099999999999999
4 cont.,10:15,0.9039999999999999
4 cont.,10:20,0.8979999999999999
4 cont.,10:25,0.8919999999999999
4 cont.,10:30,0.8859999999999999
4 cont.,10:35,0.8799999999999999
4 cont.,10:40,0.8739999999999999
4 cont.,10:45,0.8679999999999999
CQ3,10:50,0.8679999999999999
cp_CQ1 cont.,10:55,0.8679999999999999
cp_CQ1 cont.,11:00,0.8679999999999999
cp_CQ1 cont.,11:05,0.8679999999999999
cp_CQ1 cont.,11:10,0.8679999999999999
cp_CQ1 cont.,11:15,0.8679999999999999
cp_CQ1 cont.,11:20,0.8679999999999999
CQ1,11:25,0.8679999999999999
CQ1,11:30,0.8679999999999999
