Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
phi_Bar2,05:40,1.0
Rebalancing,05:45,0.9394
Rebalancing,05:50,0.8788
11 cont.,05:55,0.8738
11 cont.,06:00,0.8688
11 cont.,06:05,0.8638
11 cont.,06:10,0.8588
11 cont.,06:15,0.8538
11 cont.,06:20,0.8488
11 cont.,06:25,0.8438
11 cont.,06:30,0.8388
11 cont.,06:35,0.8338
11 cont.,06:40,0.8288
11 cont.,06:45,0.8238
phi_CQ2,06:50,0.9518
phi_CQ2,06:55,1.0
phi_CQ2,07:00,1.0
phi_CQ2,07:05,1.0
phi_CQ2,07:10,1.0
6 cont.,07:15,0.986
6 cont.,07:20,0.972
6 cont.,07:25,0.958
6 cont.,07:30,0.944
6 cont.,07:35,0.9299999999999999
6 cont.,07:40,0.9159999999999999
6 cont.,07:45,0.9019999999999999
6 cont.,07:50,0.8879999999999999
6 cont.,07:55,0.8739999999999999
6 cont.,08:00,0.8599999999999999
6 cont.,08:05,0.8459999999999999
6 cont.,08:10,0.8319999999999999
6 cont.,08:15,0.8179999999999998
6 cont.,08:20,0.8039999999999998
6 cont.,08:25,0.7899999999999998
CQ1,08:30,0.7899999999999998
CQ1,08:35,0.7899999999999998
CQ1,08:40,0.7899999999999998
6 cont.,08:45,0.7759999999999998
6 cont.,08:50,0.7619999999999998
6 cont.,08:55,0.7479999999999998
6 cont.,09:00,0.7339999999999998
6 cont.,09:05,0.7199999999999998
6 cont.,09:10,0.7059999999999997
6 cont.,09:15,0.6919999999999997
6 cont.,09:20,0.6779999999999997
6 cont.,09:25,0.6639999999999997
6 cont.,09:30,0.6499999999999997
6 cont.,09:35,0.6359999999999997
6 cont.,09:40,0.6219999999999997
6 cont.,09:45,0.6079999999999997
6 cont.,09:50,0.5939999999999996
6 cont.,09:55,0.5799999999999996
phi_CQ4,10:00,0.7079999999999996
phi_CQ4,10:05,0.8359999999999996
phi_CQ4,10:10,0.9639999999999996
cp_CQ2 cont.,10:15,0.9639999999999996
cp_CQ2 cont.,10:20,0.9639999999999996
cp_CQ2 cont.,10:25,0.9639999999999996
cp_CQ2 cont.,10:30,0.9639999999999996
cp_CQ2 cont.,10:35,0.9639999999999996
cp_CQ2 cont.,10:40,0.9639999999999996
CQ1,10:45,0.9639999999999996
cp_CQ4 cont.,10:50,0.9639999999999996
cp_CQ4 cont.,10:55,0.9639999999999996
cp_CQ4 cont.,11:00,0.9639999999999996
cp_CQ4 cont.,11:05,0.9639999999999996
cp_CQ4 cont.,11:10,0.9639999999999996
cp_CQ4 cont.,11:15,0.9639999999999996
Rebalancing,11:20,0.9033999999999996
Rebalancing,11:25,0.8427999999999997
phi_Bar2,11:30,0.9707999999999997
