Vessel,Time,Value
V13,05:30,0.9697
V13,05:35,0.9394
V13,05:40,1.0
V13,05:45,1.0
V13,05:50,1.0
V13,05:55,0.972427938000064
V13,06:00,0.944855876000064
V13,06:05,0.917283814000064
V13,06:10,0.917283814000064
V13,06:15,0.917283814000064
V13,06:20,0.917283814000064
V13,06:25,0.8897117520000641
V13,06:30,0.8621396900000642
V13,06:35,0.8621396900000642
V13,06:40,0.8461370160000642
V13,06:45,0.8301343420000642
V13,06:50,0.8141316680000642
V13,06:55,0.7981289940000642
V13,07:00,0.7821263200000642
V13,07:05,0.7661236460000642
V13,07:10,0.7661236460000642
V13,07:15,0.7661236460000642
V13,07:20,0.7661236460000642
V13,07:25,0.7501209720000642
V13,07:30,0.7341182980000642
V13,07:35,0.7181156240000642
V13,07:40,0.7021129500000642
V13,07:45,0.7021129500000642
V13,07:50,0.8293129500000642
V13,07:55,0.8017408880000643
V13,08:00,0.7741688260000642
V13,08:05,0.7465967640000643
V13,08:10,0.7465967640000643
V13,08:15,0.7465967640000643
V13,08:20,0.7465967640000643
V13,08:25,0.7190247020000642
V13,08:30,0.6914526400000642
V13,08:35,0.6914526400000642
V13,08:40,0.6754499660000642
V13,08:45,0.6594472920000642
V13,08:50,0.6434446180000643
V13,08:55,0.6274419440000643
V13,09:00,0.6114392700000642
V13,09:05,0.5954365960000643
V13,09:10,0.5954365960000643
V13,09:15,0.5954365960000643
V13,09:20,0.5954365960000643
V13,09:25,0.5794339220000642
V13,09:30,0.5634312480000643
V13,09:35,0.5474285740000642
V13,09:40,0.5314259000000643
V13,09:45,0.5314259000000643
V13,09:50,0.6586259000000643
V13,09:55,0.6586259000000652
V13,10:00,0.6586259000000684
V13,10:05,0.658625900000076
V13,10:10,0.658625900000087
V13,10:15,0.6586259000001076
V13,10:20,0.6586259000001402
V13,10:25,0.6586259000001498
V13,10:30,0.7858259000001497
V13,10:35,0.7555259000001497
V13,10:40,0.5
V13,10:45,0.5
V13,10:50,0.5
V13,10:55,0.6212000000000003
V13,11:00,0.5303
V13,11:05,0.5303
V13,11:10,0.5303
V13,11:15,0.5303
V13,11:20,0.5
V13,11:25,0.5
