Vessel,Time,Value
V14,05:30,0.9697
V14,05:35,0.9393999999999998
V14,05:40,0.9090999999999996
V14,05:45,0.8787999999999994
V14,05:50,1.0
V14,05:55,1.0
V14,06:00,1.0
V14,06:05,1.0
V14,06:10,1.0
V14,06:15,1.0
V14,06:20,0.808547359999944
V14,06:25,0.808547359999968
V14,06:30,0.808547359999982
V14,06:35,0.8085473599999902
V14,06:40,0.8085473599999964
V14,06:45,0.808547359999998
V14,06:50,0.8085473599999995
V14,06:55,0.7809752979999995
V14,07:00,0.7534032359999996
V14,07:05,0.7258311739999996
V14,07:10,0.7258311739999996
V14,07:15,0.7258311739999996
V14,07:20,0.7258311739999996
V14,07:25,0.6982591119999997
V14,07:30,0.6706870499999997
V14,07:35,0.6706870499999997
V14,07:40,0.6546843759999997
V14,07:45,0.6386817019999997
V14,07:50,0.6226790279999997
V14,07:55,0.6066763539999998
V14,08:00,0.5906736799999998
V14,08:05,0.5746710059999998
V14,08:10,0.5746710059999998
V14,08:15,0.5746710059999998
V14,08:20,0.5746710059999998
V14,08:25,0.5586683319999998
V14,08:30,0.5426656579999998
V14,08:35,0.5266629839999998
V14,08:40,0.5106603099999998
V14,08:45,0.5106603099999998
V14,08:50,0.6378603099999998
V14,08:55,0.6102882479999998
V14,09:00,0.5827161859999997
V14,09:05,0.5551441239999998
V14,09:10,0.5551441239999998
V14,09:15,0.5551441239999998
V14,09:20,0.5551441239999998
V14,09:25,0.5275720619999997
V14,09:30,0.5
V14,09:35,0.5
V14,09:40,0.5
V14,09:45,0.6271999999999998
V14,09:50,0.6271999999999996
V14,09:55,0.7247501479999745
V14,10:00,0.8519501479999745
V14,10:05,0.8128445759999745
V14,10:10,0.7737390039999745
V14,10:15,0.7346334319999746
V14,10:20,0.6955278599999746
V14,10:25,0.6564222879999746
V14,10:30,0.6564222879999746
V14,10:35,0.6564222879999746
V14,10:40,0.6564222879999746
V14,10:45,0.6173167159999746
V14,10:50,0.5782111439999746
V14,10:55,0.539105572
V14,11:00,0.5
V14,11:05,0.5
V14,11:10,0.5
V14,11:15,0.5
V14,11:20,0.5
V14,11:25,0.5
