Vessel,Time,Value
V6,05:30,0.9394
V6,05:35,0.8787999999999998
V6,05:40,1.0
V6,05:45,1.0
V6,05:50,1.0
V6,05:55,0.9394
V6,06:00,0.8788
V6,06:05,0.8788
V6,06:10,0.8788
V6,06:15,0.8788
V6,06:20,0.8788
V6,06:25,0.8788
V6,06:30,0.8788
V6,06:35,1.0
V6,06:40,1.0
V6,06:45,0.8354232409999991
V6,06:50,0.8354232409999991
V6,06:55,0.8354232409999991
V6,07:00,0.8354232409999991
V6,07:05,0.8354232409999991
V6,07:10,0.8354232409999991
V6,07:15,0.962623241
V6,07:20,0.943746978
V6,07:25,0.924870715
V6,07:30,0.905994452
V6,07:35,0.8871181890000001
V6,07:40,0.868241926
V6,07:45,0.849365663
V6,07:50,0.849365663
V6,07:55,0.849365663
V6,08:00,0.849365663
V6,08:05,0.8304894
V6,08:10,0.811613137
V6,08:15,0.792736874
V6,08:20,0.773860611
V6,08:25,0.754984348
V6,08:30,0.754984348
V6,08:35,0.754984348
V6,08:40,0.7549843480000002
V6,08:45,0.7200752570000002
V6,08:50,0.6851661660000001
V6,08:55,0.6502570750000001
V6,09:00,0.6502570750000001
V6,09:05,0.615347984
V6,09:10,0.580438893
V6,09:15,0.707638893
V6,09:20,0.68876263
V6,09:25,0.669886367
V6,09:30,0.651010104
V6,09:35,0.632133841
V6,09:40,0.613257578
V6,09:45,0.594381315
V6,09:50,0.594381315
V6,09:55,0.594381315
V6,10:00,0.594381315
V6,10:05,0.575505052
V6,10:10,0.556628789
V6,10:15,0.537752526
V6,10:20,0.518876263
V6,10:25,0.5
V6,10:30,0.5
V6,10:35,0.6272
V6,10:40,0.7544000000000001
V6,10:45,0.6862090910000007
V6,10:50,0.6256090910000004
V6,10:55,0.5088181819999991
V6,11:00,0.5088181819999995
V6,11:05,0.508818182
V6,11:10,0.508818182
V6,11:15,0.504409091
V6,11:20,0.5
V6,11:25,0.5
